Schuljahr,bsn,Text,Personal_M,Personal_W
2011/12,06G13,Studienreferendare und Lehramtsanwärter,0,2
2011/12,06G14,Lehrkräfte,3,31
2011/12,06G14,Studienreferendare und Lehramtsanwärter,1,1
2011/12,06G15,Erzieher(innen),0,15
2011/12,06G15,Lehrkräfte,3,31
2011/12,06G15,Studienreferendare und Lehramtsanwärter,0,4
2011/12,06G16,Erzieher(innen),0,1
2011/12,06G16,Lehrkräfte,2,33
2011/12,06G16,Studienreferendare und Lehramtsanwärter,0,1
2011/12,06G17,Lehrkräfte,5,25
2011/12,06G17,Studienreferendare und Lehramtsanwärter,0,2
2011/12,06G18,Erzieher(innen),0,6
2011/12,06G18,Lehrkräfte,2,18
2011/12,06G18,Studienreferendare und Lehramtsanwärter,3,5
2011/12,06G19,Lehrkräfte,2,18
2011/12,06G19,Studienreferendare und Lehramtsanwärter,1,0
2011/12,06G20,Erzieher(innen),1,14
2011/12,06G20,Lehrkräfte,3,28
2011/12,06G20,Studienreferendare und Lehramtsanwärter,0,2
2011/12,06G21,Erzieher(innen),2,11
2011/12,06G21,Lehrkräfte,7,21
2011/12,06G21,Studienreferendare und Lehramtsanwärter,1,1
2011/12,06G22,Lehrkräfte,2,21
2011/12,06G23,Erzieher(innen),1,14
2011/12,06G23,Lehrkräfte,3,32
2011/12,06G23,Studienreferendare und Lehramtsanwärter,0,2
2011/12,06G24,Erzieher(innen),1,10
2011/12,06G24,Lehrkräfte,9,24
2011/12,06G24,Studienreferendare und Lehramtsanwärter,0,3
2011/12,06G25,Erzieher(innen),0,1
2011/12,06G25,Lehrkräfte,3,25
2011/12,06G25,Studienreferendare und Lehramtsanwärter,0,3
2011/12,06G26,Erzieher(innen),0,10
2011/12,06G26,Lehrkräfte,2,19
2011/12,06G26,Studienreferendare und Lehramtsanwärter,0,2
2011/12,06G27,Erzieher(innen),0,11
2011/12,06G27,Lehrkräfte,2,17
2011/12,06G27,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,06G27,Studienreferendare und Lehramtsanwärter,0,1
2011/12,06G28,Lehrkräfte,3,14
2011/12,06G28,Studienreferendare und Lehramtsanwärter,0,1
2011/12,06G29,Lehrkräfte,5,27
2011/12,06G29,Studienreferendare und Lehramtsanwärter,1,1
2011/12,06G30,Erzieher(innen),0,9
2011/12,06G30,Lehrkräfte,3,28
2011/12,06G30,Studienreferendare und Lehramtsanwärter,0,2
2011/12,06G31,Lehrkräfte,6,30
2011/12,06G31,Studienreferendare und Lehramtsanwärter,0,2
2011/12,06K01,Lehrkräfte,63,96
2011/12,06K01,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,4
2011/12,06K01,Studienreferendare und Lehramtsanwärter,1,7
2011/12,06K02,Erzieher(innen),0,2
2011/12,06K02,Lehrkräfte,32,60
2011/12,06K02,Päd. Mitarbeiter(innen) / Unterrichtshilfen,2,2
2011/12,06K02,Studienreferendare und Lehramtsanwärter,3,6
2011/12,06K03,Erzieher(innen),1,2
2011/12,06K03,Lehrkräfte,26,43
2011/12,06K03,Päd. Mitarbeiter(innen) / Unterrichtshilfen,3,2
2011/12,06K03,Studienreferendare und Lehramtsanwärter,3,2
2011/12,06K04,Erzieher(innen),1,4
2011/12,06K04,Lehrkräfte,44,45
2011/12,06K04,Päd. Mitarbeiter(innen) / Unterrichtshilfen,1,1
2011/12,06K04,Studienreferendare und Lehramtsanwärter,5,8
2011/12,06K05,Lehrkräfte,19,20
2011/12,06K05,Studienreferendare und Lehramtsanwärter,0,1
2011/12,06K06,Erzieher(innen),0,1
2011/12,06K06,Lehrkräfte,15,30
2011/12,06K06,Studienreferendare und Lehramtsanwärter,1,1
2011/12,06K07,Lehrkräfte,11,25
2011/12,06K07,Studienreferendare und Lehramtsanwärter,1,1
2011/12,06K08,Lehrkräfte,12,17
2011/12,06K08,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,06K08,Studienreferendare und Lehramtsanwärter,2,1
2011/12,06K09,Lehrkräfte,24,35
2011/12,06K09,Studienreferendare und Lehramtsanwärter,0,6
2011/12,06S01,Erzieher(innen),1,8
2011/12,06S01,Lehrkräfte,4,40
2011/12,06S01,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,2
2011/12,06S01,Studienreferendare und Lehramtsanwärter,0,1
2011/12,06S02,Erzieher(innen),2,9
2011/12,06S02,Lehrkräfte,6,47
2011/12,06S02,Päd. Mitarbeiter(innen) / Unterrichtshilfen,5,13
2011/12,06S02,Studienreferendare und Lehramtsanwärter,0,6
2011/12,06S03,Lehrkräfte,2,19
2011/12,06S03,Päd. Mitarbeiter(innen) / Unterrichtshilfen,7,24
2011/12,06S03,Studienreferendare und Lehramtsanwärter,0,1
2011/12,06S04,Lehrkräfte,4,25
2011/12,06S04,Studienreferendare und Lehramtsanwärter,0,1
2011/12,06S05,Erzieher(innen),0,5
2011/12,06S05,Lehrkräfte,15,30
2011/12,06S05,Päd. Mitarbeiter(innen) / Unterrichtshilfen,4,13
2011/12,06S05,Studienreferendare und Lehramtsanwärter,0,3
2011/12,06Y01,Lehrkräfte,28,49
2011/12,06Y01,Studienreferendare und Lehramtsanwärter,4,10
2011/12,06Y02,Lehrkräfte,19,45
2011/12,06Y02,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,06Y02,Studienreferendare und Lehramtsanwärter,6,7
2011/12,06Y03,Lehrkräfte,26,49
2011/12,06Y03,Studienreferendare und Lehramtsanwärter,5,6
2011/12,06Y04,Lehrkräfte,18,35
2011/12,06Y04,Studienreferendare und Lehramtsanwärter,3,4
2011/12,06Y05,Lehrkräfte,32,52
2011/12,06Y05,Studienreferendare und Lehramtsanwärter,4,5
2011/12,06Y06,Lehrkräfte,33,45
2011/12,06Y06,Studienreferendare und Lehramtsanwärter,4,4
2011/12,06Y07,Lehrkräfte,21,27
2011/12,06Y07,Studienreferendare und Lehramtsanwärter,5,4
2011/12,06Y08,Lehrkräfte,24,31
2011/12,06Y08,Studienreferendare und Lehramtsanwärter,1,8
2011/12,06Y09,Lehrkräfte,22,49
2011/12,06Y09,Studienreferendare und Lehramtsanwärter,2,6
2011/12,06Y10,Lehrkräfte,22,41
2011/12,06Y10,Studienreferendare und Lehramtsanwärter,3,5
2011/12,06Y11,Lehrkräfte,28,47
2011/12,06Y11,Studienreferendare und Lehramtsanwärter,4,5
2011/12,06Y12,Lehrkräfte,25,32
2011/12,06Y12,Studienreferendare und Lehramtsanwärter,2,4
2011/12,06Y13,Lehrkräfte,40,42
2011/12,06Y13,Studienreferendare und Lehramtsanwärter,3,4
2011/12,07A05,Lehrkräfte,16,31
2011/12,07A06,Lehrkräfte,1,7
2011/12,07B01,Lehrkräfte,20,35
2011/12,07B01,Studienreferendare und Lehramtsanwärter,2,0
2011/12,07B02,Lehrkräfte,11,40
2011/12,07B03,Lehrkräfte,59,81
2011/12,07B03,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,07B03,Studienreferendare und Lehramtsanwärter,4,7
2011/12,07G01,Erzieher(innen),2,18
2011/12,07G01,Lehrkräfte,6,32
2011/12,07G01,Studienreferendare und Lehramtsanwärter,0,1
2011/12,07G02,Erzieher(innen),3,22
2011/12,07G02,Lehrkräfte,6,44
2011/12,07G02,Studienreferendare und Lehramtsanwärter,0,1
2011/12,07G03,Erzieher(innen),5,18
2011/12,07G03,Lehrkräfte,7,31
2011/12,07G05,Lehrkräfte,4,32
2011/12,07G05,Studienreferendare und Lehramtsanwärter,0,2
2011/12,07G06,Lehrkräfte,1,19
2011/12,07G06,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,07G06,Studienreferendare und Lehramtsanwärter,0,1
2011/12,07G07,Erzieher(innen),0,1
2011/12,07G07,Lehrkräfte,3,19
2011/12,07G07,Studienreferendare und Lehramtsanwärter,0,2
2011/12,07G10,Erzieher(innen),1,25
2011/12,07G10,Lehrkräfte,3,25
2011/12,07G10,Studienreferendare und Lehramtsanwärter,0,1
2011/12,07G12,Erzieher(innen),0,1
2011/12,07G12,Lehrkräfte,7,25
2011/12,07G12,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,07G12,Studienreferendare und Lehramtsanwärter,0,1
2011/12,07G13,Erzieher(innen),2,3
2011/12,07G13,Lehrkräfte,6,18
2011/12,07G13,Studienreferendare und Lehramtsanwärter,1,0
2011/12,07G14,Erzieher(innen),3,9
2011/12,07G14,Lehrkräfte,6,19
2011/12,07G15,Erzieher(innen),0,2
2011/12,07G15,Lehrkräfte,6,41
2011/12,07G15,Päd. Mitarbeiter(innen) / Unterrichtshilfen,1,13
2011/12,07G15,Studienreferendare und Lehramtsanwärter,0,3
2011/12,07G16,Erzieher(innen),0,14
2011/12,07G16,Lehrkräfte,2,24
2011/12,07G16,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,07G16,Studienreferendare und Lehramtsanwärter,0,2
2011/12,07G17,Lehrkräfte,11,20
2011/12,07G17,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,07G18,Lehrkräfte,3,30
2011/12,07G18,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,07G18,Studienreferendare und Lehramtsanwärter,0,2
2011/12,07G19,Erzieher(innen),2,10
2011/12,07G19,Lehrkräfte,5,23
2011/12,07G19,Studienreferendare und Lehramtsanwärter,0,2
2011/12,07G20,Lehrkräfte,3,33
2011/12,07G20,Studienreferendare und Lehramtsanwärter,0,1
2011/12,07G21,Erzieher(innen),0,2
2011/12,07G21,Lehrkräfte,3,24
2011/12,07G21,Studienreferendare und Lehramtsanwärter,1,4
2011/12,07G22,Lehrkräfte,6,36
2011/12,07G22,Studienreferendare und Lehramtsanwärter,0,2
2011/12,07G23,Erzieher(innen),0,9
2011/12,07G23,Lehrkräfte,4,18
2011/12,07G24,Lehrkräfte,5,21
2011/12,07G24,Studienreferendare und Lehramtsanwärter,0,2
2011/12,07G25,Erzieher(innen),0,13
2011/12,07G25,Lehrkräfte,3,24
2011/12,07G26,Erzieher(innen),0,1
2011/12,07G26,Lehrkräfte,4,14
2011/12,07G26,Studienreferendare und Lehramtsanwärter,1,0
2011/12,07G27,Erzieher(innen),3,9
2011/12,07G27,Lehrkräfte,4,24
2011/12,07G28,Lehrkräfte,5,29
2011/12,07G28,Studienreferendare und Lehramtsanwärter,0,2
2011/12,07G29,Erzieher(innen),0,1
2011/12,07G29,Lehrkräfte,4,25
2011/12,07G29,Studienreferendare und Lehramtsanwärter,0,1
2011/12,07G30,Erzieher(innen),0,20
2011/12,07G30,Lehrkräfte,11,37
2011/12,07G30,Studienreferendare und Lehramtsanwärter,0,2
2011/12,07G31,Erzieher(innen),0,11
2011/12,07G31,Lehrkräfte,5,23
2011/12,07G31,Studienreferendare und Lehramtsanwärter,0,1
2011/12,07G32,Erzieher(innen),2,12
2011/12,07G32,Lehrkräfte,2,25
2011/12,07G32,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,07G34,Erzieher(innen),1,22
2011/12,07G34,Lehrkräfte,4,34
2011/12,07G34,Studienreferendare und Lehramtsanwärter,0,3
2011/12,07G35,Erzieher(innen),0,14
2011/12,07G35,Lehrkräfte,5,41
2011/12,07G35,Studienreferendare und Lehramtsanwärter,1,1
2011/12,07G36,Erzieher(innen),1,12
2011/12,07G36,Lehrkräfte,7,20
2011/12,07G36,Studienreferendare und Lehramtsanwärter,0,2
2011/12,07G37,Erzieher(innen),2,17
2011/12,07G37,Lehrkräfte,5,25
2011/12,07G37,Studienreferendare und Lehramtsanwärter,0,1
2011/12,07G39,Erzieher(innen),0,1
2011/12,07G39,Lehrkräfte,8,37
2011/12,07G39,Studienreferendare und Lehramtsanwärter,1,3
2011/12,07K01,Erzieher(innen),3,4
2011/12,07K01,Lehrkräfte,49,85
2011/12,07K01,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,5
2011/12,07K01,Studienreferendare und Lehramtsanwärter,9,8
2011/12,07K02,Erzieher(innen),2,3
2011/12,07K02,Lehrkräfte,31,58
2011/12,07K02,Päd. Mitarbeiter(innen) / Unterrichtshilfen,1,1
2011/12,07K02,Studienreferendare und Lehramtsanwärter,2,7
2011/12,07K03,Erzieher(innen),1,7
2011/12,07K03,Lehrkräfte,45,71
2011/12,07K03,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,07K03,Studienreferendare und Lehramtsanwärter,5,3
2011/12,07K04,Lehrkräfte,15,27
2011/12,07K04,Studienreferendare und Lehramtsanwärter,0,1
2011/12,07K05,Lehrkräfte,13,36
2011/12,07K05,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,07K05,Studienreferendare und Lehramtsanwärter,0,1
2011/12,07K06,Lehrkräfte,10,33
2011/12,07K06,Studienreferendare und Lehramtsanwärter,1,1
2011/12,07K07,Lehrkräfte,34,56
2011/12,07K07,Studienreferendare und Lehramtsanwärter,0,2
2011/12,07K08,Lehrkräfte,21,35
2011/12,07K09,Lehrkräfte,19,31
2011/12,07K10,Lehrkräfte,9,28
2011/12,07K10,Studienreferendare und Lehramtsanwärter,0,2
2011/12,07K11,Lehrkräfte,9,26
2011/12,07K11,Studienreferendare und Lehramtsanwärter,0,2
2011/12,07S01,Erzieher(innen),0,2
2011/12,07S01,Lehrkräfte,9,29
2011/12,07S01,Studienreferendare und Lehramtsanwärter,1,3
2011/12,07S02,Erzieher(innen),0,2
2011/12,07S02,Lehrkräfte,10,32
2011/12,07S02,Studienreferendare und Lehramtsanwärter,1,4
2011/12,07S03,Erzieher(innen),0,2
2011/12,07S03,Lehrkräfte,4,15
2011/12,07S03,Päd. Mitarbeiter(innen) / Unterrichtshilfen,2,24
2011/12,07S03,Studienreferendare und Lehramtsanwärter,0,2
2011/12,07S04,Erzieher(innen),0,1
2011/12,07S04,Lehrkräfte,5,15
2011/12,07S04,Päd. Mitarbeiter(innen) / Unterrichtshilfen,2,25
2011/12,07S04,Studienreferendare und Lehramtsanwärter,2,1
2011/12,07Y01,Lehrkräfte,20,43
2011/12,07Y01,Studienreferendare und Lehramtsanwärter,2,3
2011/12,07Y02,Lehrkräfte,28,33
2011/12,07Y02,Studienreferendare und Lehramtsanwärter,3,8
2011/12,07Y03,Lehrkräfte,20,40
2011/12,07Y03,Studienreferendare und Lehramtsanwärter,4,4
2011/12,07Y04,Lehrkräfte,19,34
2011/12,07Y04,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,07Y04,Studienreferendare und Lehramtsanwärter,4,6
2011/12,07Y05,Lehrkräfte,26,36
2011/12,07Y05,Studienreferendare und Lehramtsanwärter,0,6
2011/12,07Y06,Lehrkräfte,25,39
2011/12,07Y06,Päd. Mitarbeiter(innen) / Unterrichtshilfen,1,0
2011/12,07Y06,Studienreferendare und Lehramtsanwärter,4,5
2011/12,07Y07,Lehrkräfte,27,42
2011/12,07Y07,Studienreferendare und Lehramtsanwärter,3,2
2011/12,07Y08,Lehrkräfte,28,36
2011/12,07Y08,Studienreferendare und Lehramtsanwärter,3,6
2011/12,07Y09,Lehrkräfte,29,32
2011/12,07Y09,Studienreferendare und Lehramtsanwärter,1,6
2011/12,08B01,Lehrkräfte,30,27
2011/12,08B02,Lehrkräfte,58,52
2011/12,08B02,Studienreferendare und Lehramtsanwärter,2,2
2011/12,08B04,Lehrkräfte,89,49
2011/12,08B04,Studienreferendare und Lehramtsanwärter,1,2
2011/12,08B05,Lehrkräfte,17,28
2011/12,08B05,Päd. Mitarbeiter(innen) / Unterrichtshilfen,1,1
2011/12,08G01,Erzieher(innen),4,14
2011/12,08G01,Lehrkräfte,6,34
2011/12,08G01,Studienreferendare und Lehramtsanwärter,0,2
2011/12,08G02,Lehrkräfte,2,18
2011/12,08G02,Studienreferendare und Lehramtsanwärter,0,1
2011/12,08G03,Erzieher(innen),4,12
2011/12,08G03,Lehrkräfte,5,26
2011/12,08G03,Studienreferendare und Lehramtsanwärter,0,1
2011/12,08G05,Erzieher(innen),0,7
2011/12,08G05,Lehrkräfte,5,16
2011/12,08G06,Erzieher(innen),3,14
2011/12,08G06,Lehrkräfte,3,22
2011/12,08G06,Studienreferendare und Lehramtsanwärter,1,1
2011/12,08G07,Erzieher(innen),1,9
2011/12,08G07,Lehrkräfte,4,22
2011/12,08G07,Studienreferendare und Lehramtsanwärter,0,4
2011/12,08G08,Erzieher(innen),0,13
2011/12,08G08,Lehrkräfte,5,28
2011/12,08G08,Studienreferendare und Lehramtsanwärter,0,3
2011/12,08G09,Erzieher(innen),2,19
2011/12,08G09,Lehrkräfte,4,46
2011/12,08G09,Studienreferendare und Lehramtsanwärter,1,6
2011/12,08G10,Erzieher(innen),2,8
2011/12,08G10,Lehrkräfte,2,20
2011/12,08G10,Studienreferendare und Lehramtsanwärter,0,1
2011/12,08G11,Erzieher(innen),1,12
2011/12,08G11,Lehrkräfte,3,30
2011/12,08G11,Studienreferendare und Lehramtsanwärter,1,2
2011/12,08G12,Erzieher(innen),0,3
2011/12,08G12,Lehrkräfte,4,21
2011/12,08G13,Erzieher(innen),0,18
2011/12,08G13,Lehrkräfte,10,28
2011/12,08G13,Studienreferendare und Lehramtsanwärter,0,1
2011/12,08G14,Erzieher(innen),1,9
2011/12,08G14,Lehrkräfte,4,20
2011/12,08G15,Erzieher(innen),1,27
2011/12,08G15,Lehrkräfte,5,35
2011/12,08G15,Studienreferendare und Lehramtsanwärter,0,1
2011/12,08G16,Erzieher(innen),1,8
2011/12,08G16,Lehrkräfte,2,18
2011/12,08G16,Studienreferendare und Lehramtsanwärter,0,1
2011/12,08G17,Erzieher(innen),1,10
2011/12,08G17,Lehrkräfte,1,29
2011/12,08G18,Erzieher(innen),0,19
2011/12,08G18,Lehrkräfte,1,25
2011/12,08G18,Studienreferendare und Lehramtsanwärter,0,1
2011/12,08G19,Erzieher(innen),2,8
2011/12,08G19,Lehrkräfte,6,16
2011/12,08G19,Studienreferendare und Lehramtsanwärter,0,2
2011/12,08G20,Erzieher(innen),0,9
2011/12,08G20,Lehrkräfte,2,25
2011/12,08G20,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,08G20,Studienreferendare und Lehramtsanwärter,0,1
2011/12,08G21,Lehrkräfte,5,16
2011/12,08G22,Erzieher(innen),1,10
2011/12,08G22,Lehrkräfte,5,18
2011/12,08G22,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,08G22,Studienreferendare und Lehramtsanwärter,0,1
2011/12,08G23,Erzieher(innen),0,3
2011/12,08G23,Lehrkräfte,2,22
2011/12,08G23,Studienreferendare und Lehramtsanwärter,0,1
2011/12,08G24,Erzieher(innen),0,10
2011/12,08G24,Lehrkräfte,7,15
2011/12,08G25,Erzieher(innen),0,10
2011/12,08G25,Lehrkräfte,0,19
2011/12,08G25,Studienreferendare und Lehramtsanwärter,0,2
2011/12,08G26,Erzieher(innen),0,8
2011/12,08G26,Lehrkräfte,1,21
2011/12,08G27,Erzieher(innen),0,12
2011/12,08G27,Lehrkräfte,4,25
2011/12,08G28,Erzieher(innen),0,10
2011/12,08G28,Lehrkräfte,3,26
2011/12,08G29,Erzieher(innen),3,15
2011/12,08G29,Lehrkräfte,3,26
2011/12,08G29,Studienreferendare und Lehramtsanwärter,0,2
2011/12,08G30,Erzieher(innen),0,19
2011/12,08G30,Lehrkräfte,7,36
2011/12,08G30,Studienreferendare und Lehramtsanwärter,0,2
2011/12,08G31,Erzieher(innen),0,9
2011/12,08G31,Lehrkräfte,4,17
2011/12,08G31,Studienreferendare und Lehramtsanwärter,0,1
2011/12,08G32,Erzieher(innen),0,9
2011/12,08G32,Lehrkräfte,4,24
2011/12,08G32,Päd. Mitarbeiter(innen) / Unterrichtshilfen,1,0
2011/12,08G32,Studienreferendare und Lehramtsanwärter,0,1
2011/12,08G33,Erzieher(innen),0,8
2011/12,08G33,Lehrkräfte,3,21
2011/12,08G33,Studienreferendare und Lehramtsanwärter,0,1
2011/12,08G34,Erzieher(innen),1,11
2011/12,08G34,Lehrkräfte,5,23
2011/12,08G35,Erzieher(innen),4,37
2011/12,08G35,Lehrkräfte,13,32
2011/12,08G35,Studienreferendare und Lehramtsanwärter,1,1
2011/12,08G36,Erzieher(innen),2,11
2011/12,08G36,Lehrkräfte,3,22
2011/12,08G37,Lehrkräfte,4,17
2011/12,08K01,Erzieher(innen),2,20
2011/12,08K01,Lehrkräfte,29,58
2011/12,08K01,Päd. Mitarbeiter(innen) / Unterrichtshilfen,1,0
2011/12,08K01,Studienreferendare und Lehramtsanwärter,0,7
2011/12,08K02,Erzieher(innen),0,3
2011/12,08K02,Lehrkräfte,18,20
2011/12,08K02,Päd. Mitarbeiter(innen) / Unterrichtshilfen,1,1
2011/12,08K02,Studienreferendare und Lehramtsanwärter,0,1
2011/12,08K03,Erzieher(innen),2,3
2011/12,08K03,Lehrkräfte,36,29
2011/12,08K03,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,08K03,Studienreferendare und Lehramtsanwärter,1,3
2011/12,08K04,Erzieher(innen),3,3
2011/12,08K04,Lehrkräfte,14,23
2011/12,08K04,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,08K04,Studienreferendare und Lehramtsanwärter,1,0
2011/12,08K05,Erzieher(innen),1,5
2011/12,08K05,Lehrkräfte,45,55
2011/12,08K05,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,3
2011/12,08K05,Studienreferendare und Lehramtsanwärter,1,7
2011/12,08K06,Erzieher(innen),2,20
2011/12,08K06,Lehrkräfte,30,74
2011/12,08K06,Päd. Mitarbeiter(innen) / Unterrichtshilfen,1,0
2011/12,08K06,Studienreferendare und Lehramtsanwärter,5,6
2011/12,08K07,Lehrkräfte,18,37
2011/12,08K07,Studienreferendare und Lehramtsanwärter,0,2
2011/12,08K08,Erzieher(innen),2,4
2011/12,08K08,Lehrkräfte,18,56
2011/12,08K08,Studienreferendare und Lehramtsanwärter,1,0
2011/12,08K09,Lehrkräfte,21,22
2011/12,08K09,Studienreferendare und Lehramtsanwärter,1,0
2011/12,08K10,Lehrkräfte,21,39
2011/12,08K11,Lehrkräfte,19,41
2011/12,08K11,Studienreferendare und Lehramtsanwärter,0,3
2011/12,08K12,Lehrkräfte,14,20
2011/12,08K12,Studienreferendare und Lehramtsanwärter,1,3
2011/12,08S01,Erzieher(innen),0,2
2011/12,08S01,Lehrkräfte,9,21
2011/12,08S02,Lehrkräfte,6,15
2011/12,08S03,Erzieher(innen),0,2
2011/12,08S03,Lehrkräfte,2,20
2011/12,08S04,Erzieher(innen),1,8
2011/12,08S04,Lehrkräfte,10,21
2011/12,08S04,Studienreferendare und Lehramtsanwärter,0,3
2011/12,08S05,Erzieher(innen),0,2
2011/12,08S05,Lehrkräfte,3,20
2011/12,08S05,Studienreferendare und Lehramtsanwärter,0,1
2011/12,08S06,Erzieher(innen),0,2
2011/12,08S06,Lehrkräfte,6,17
2011/12,08S06,Studienreferendare und Lehramtsanwärter,1,0
2011/12,08S07,Erzieher(innen),0,4
2011/12,08S07,Lehrkräfte,5,39
2011/12,08S07,Päd. Mitarbeiter(innen) / Unterrichtshilfen,8,54
2011/12,08S07,Studienreferendare und Lehramtsanwärter,0,4
2011/12,08S08,Erzieher(innen),4,28
2011/12,08S08,Lehrkräfte,10,71
2011/12,08S08,Päd. Mitarbeiter(innen) / Unterrichtshilfen,3,6
2011/12,08S08,Studienreferendare und Lehramtsanwärter,0,10
2011/12,08S09,Lehrkräfte,5,14
2011/12,08S09,Studienreferendare und Lehramtsanwärter,1,2
2011/12,08Y01,Lehrkräfte,26,31
2011/12,08Y01,Studienreferendare und Lehramtsanwärter,4,5
2011/12,08Y02,Lehrkräfte,22,38
2011/12,08Y02,Studienreferendare und Lehramtsanwärter,5,6
2011/12,08Y03,Lehrkräfte,38,61
2011/12,08Y03,Studienreferendare und Lehramtsanwärter,8,10
2011/12,08Y04,Lehrkräfte,21,31
2011/12,08Y04,Studienreferendare und Lehramtsanwärter,6,7
2011/12,08Y05,Lehrkräfte,25,66
2011/12,08Y05,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,08Y05,Studienreferendare und Lehramtsanwärter,4,7
2011/12,08Y06,Lehrkräfte,25,35
2011/12,08Y06,Studienreferendare und Lehramtsanwärter,4,9
2011/12,09A05,Lehrkräfte,12,32
2011/12,09A05,Päd. Mitarbeiter(innen) / Unterrichtshilfen,0,1
2011/12,09A06,Lehrkräfte,3,4
2011/12,09A07,Erzieher(innen),1,1
2011/12,09A07,Lehrkräfte,14,27
2011/12,09A07,Studienreferendare und Lehramtsanwärter,3,2
2011/12,09B03,Lehrkräfte,29,35
2011/12,09B03,Studienreferendare und Lehramtsanwärter,0,3
2011/12,09G01,Erzieher(innen),1,17
2011/12,09G01,Lehrkräfte,6,33
2011/12,09G01,Studienreferendare und Lehramtsanwärter,0,2
2011/12,09G04,Erzieher(innen),0,19
2011/12,09G04,Lehrkräfte,3,24
2011/12,09G04,Studienreferendare und Lehramtsanwärter,0,2
2011/12,09G05,Erzieher(innen),2,12
2011/12,09G05,Lehrkräfte,1,20
2011/12,09G05,Studienreferendare und Lehramtsanwärter,0,1
2011/12,09G06,Erzieher(innen),0,13
2011/12,09G06,Lehrkräfte,4,18
2011/12,09G06,Studienreferendare und Lehramtsanwärter,0,1
2011/12,09G07,Erzieher(innen),0,12
2011/12,09G07,Lehrkräfte,1,20
2011/12,09G07,Studienreferendare und Lehramtsanwärter,0,1
2011/12,09G09,Lehrkräfte,1,17
2011/12,09G09,Studienreferendare und Lehramtsanwärter,0,5
2011/12,09G10,Erzieher(innen),0,11
2011/12,09G10,Lehrkräfte,2,23
2011/12,09G11,Erzieher(innen),1,10
2011/12,09G11,Lehrkräfte,4,23
2011/12,09G11,Studienreferendare und Lehramtsanwärter,0,2
2011/12,09G13,Erzieher(innen),0,7
2011/12,09G13,Lehrkräfte,2,6
2011/12,09G14,Erzieher(innen),0,15
2011/12,09G14,Lehrkräfte,2,22
2011/12,09G14,Studienreferendare und Lehramtsanwärter,0,1
2011/12,09G15,Erzieher(innen),0,14
2011/12,09G15,Lehrkräfte,1,31
2011/12,09G15,Studienreferendare und Lehramtsanwärter,2,1
2011/12,09G16,Erzieher(innen),0,8
2011/12,09G16,Lehrkräfte,1,15
2011/12,09G16,Studienreferendare und Lehramtsanwärter,0,1
2011/12,09G17,Erzieher(innen),0,16
2011/12,09G17,Lehrkräfte,1,21
2011/12,09G17,Studienreferendare und Lehramtsanwärter,0,2
2011/12,09G18,Erzieher(innen),1,12
2011/12,09G18,Lehrkräfte,3,24
2011/12,09G18,Studienreferendare und Lehramtsanwärter,1,2
2011/12,09G19,Erzieher(innen),0,16
2011/12,09G19,Lehrkräfte,3,20
2011/12,09G19,Studienreferendare und Lehramtsanwärter,1,3
2011/12,09G20,Erzieher(innen),0,9
2011/12,09G20,Lehrkräfte,3,14
2011/12,09G20,Studienreferendare und Lehramtsanwärter,1,1
2011/12,09G21,Erzieher(innen),0,18
2011/12,09G21,Lehrkräfte,2,24
2011/12,09G21,Studienreferendare und Lehramtsanwärter,0,3
2011/12,09G22,Erzieher(innen),0,21
2011/12,09G22,Lehrkräfte,5,22
2011/12,09G22,Studienreferendare und Lehramtsanwärter,0,1
2011/12,09G23,Erzieher(innen),0,15
2011/12,09G23,Lehrkräfte,2,18
2011/12,09G23,Studienreferendare und Lehramtsanwärter,0,3
2011/12,09G24,Erzieher(innen),0,13
2011/12,09G24,Lehrkräfte,1,18
2011/12,09G24,Studienreferendare und Lehramtsanwärter,1,1
2011/12,09G25,Erzieher(innen),0,11
2011/12,09G25,Lehrkräfte,2,15
